region_id,region_type_id,region_name,region_type,period_begin,period_end,duration,total_homes_sold,total_homes_sold_yoy,average_homes_sold,average_homes_sold_yoy,total_homes_sold_with_price_drops,total_homes_sold_with_price_drops_yoy,average_homes_sold_with_price_drops,average_homes_sold_with_price_drops_yoy,percent_homes_sold_with_price_drops,percent_homes_sold_with_price_drops_yoy,median_sale_price,median_sale_price_yoy,median_sale_ppsf,median_sale_ppsf_yoy,median_days_to_close,median_days_to_close_yoy,price_drops,price_drops_yoy,percent_active_listings_with_price_drops,percent_active_listings_with_price_drops_yoy,pending_sales,pending_sales_yoy,median_pending_sqft,median_pending_sqft_yoy,off_market_in_two_weeks,off_market_in_two_weeks_yoy,off_market_in_one_week,off_market_in_one_week_yoy,percent_off_market_in_two_weeks,percent_off_market_in_two_weeks_yoy,percent_off_market_in_one_week,percent_off_market_in_one_week_yoy,total_new_listings,total_new_listings_yoy,average_new_listings,average_new_listings_yoy,median_new_listing_price,median_new_listing_price_yoy,median_new_listing_ppsf,median_new_listing_ppsf_yoy,inventory,inventory_yoy,total_active_listings,total_active_listings_yoy,active_listings,active_listings_yoy,age_of_inventory,age_of_inventory_yoy,homes_delisted,homes_delisted_yoy,percent_active_listings_delisted,percent_active_listings_delisted_yoy,median_active_list_price,median_active_list_price_yoy,median_active_list_ppsf,median_active_list_ppsf_yoy,average_of_median_list_price_amount,average_of_median_list_price_amount_yoy,average_of_median_offer_price_amount,average_of_median_offer_price_amount_yoy,avg_offer_to_list,avg_offer_to_list_yoy,average_sale_to_list_ratio,average_sale_to_list_ratio_yoy,median_days_on_market,median_days_on_market_yoy,pending_sales_to_sales_ratio,pending_sales_to_sales_ratio_yoy,months_of_supply,months_of_supply_yoy,average_pending_sales_listing_updates,average_pending_sales_listing_updates_yoy,percent_total_price_drops_of_inventory,percent_total_price_drops_of_inventory_yoy,last_updated
2436,5,"Anderson County, SC",county,8/26/2019,9/1/2019,1 weeks,77,-0.104651163,77,-0.104651163,23,0.769230769,23,0.769230769,0.298701299,0.147538508,207500,0.145143488,107.4851421,0.064054641,19,-9.5,50,0.5625,0.050916497,0.01963595,42,0.272727273,1681.5,0.14778157,11,0.1,5,-0.375,0.261904762,-0.041125541,0.119047619,-0.123376623,60,-0.210526316,60,-0.210526316,222500,0.236798221,105.5340393,0.037535766,920,-0.041666667,982,-0.040078201,982,-0.040078201,65,-6,8,-0.2,0.00814664,-0.001628532,210000,0.004784689,105.33233,0.014634869,,,,,,,0.971783887,-0.009612159,47,9,0.545454545,0.161733615,12.75324675,0.857897916,63,-0.2125,0.054347826,0.021014493,3/10/2021 14:56
2436,5,"Anderson County, SC",county,8/26/2019,9/22/2019,4 weeks,217,-0.145669291,54,-0.142857143,61,0.016666667,15,0,0.290054188,0.039923747,186135,0.026675867,101.4374594,0.032121088,22.2,-5.8,46,0.483870968,0.047352756,0.016725359,30,0,1617.3,0.03006178,7,-0.125,4,-0.2,0.237888558,-0.054381114,0.157572751,-0.036289358,247,-0.13028169,61,-0.14084507,195675,0.138446233,106.3591892,0.066224216,921,-0.049535604,3908,-0.049841965,977,-0.049610895,65.1,-4.9,11,-0.153846154,0.012037399,-0.000590566,209087.5,0.014861745,105.9641906,0.023518429,,,,,,,0.972035643,-0.00619703,50.5,6.5,0.582633161,0.079086036,20.19477563,3.131713307,67,-0.014705882,0.200868621,0.070837661,3/10/2021 14:56
2436,5,"Anderson County, SC",county,9/2/2019,9/8/2019,1 weeks,30,-0.423076923,30,-0.423076923,11,-0.3125,11,-0.3125,0.366666667,0.058974359,185150,0.10871583,101.0419355,0.059069176,25,-3.5,50,0.612903226,0.051759834,0.021456804,21,-0.322580645,1730,0.018845701,6,0,5,0.666666667,0.285714286,0.092165899,0.238095238,0.141321045,50,-0.264705882,50,-0.264705882,182400,0.060983271,108.5584936,0.054369852,917,-0.049740933,966,-0.055718475,966,-0.055718475,64,-5,14,0.555555556,0.014492754,0.0056951,209900,0.00430622,106.0035897,0.0197577,,,,,,,0.978166918,0.002226477,48.5,-6,0.7,0.103846154,32.2,12.52692308,69,0.112903226,0.054525627,0.022401275,3/10/2021 14:56
2436,5,"Anderson County, SC",county,9/9/2019,9/15/2019,1 weeks,51,0.0625,51,0.0625,14,0,14,0,0.274509804,-0.017156863,164990,-0.232604651,93.91697493,-0.064512518,16,-9,34,0.172413793,0.034693878,0.00642877,32,0,1418,-0.084275105,7,-0.3,4,-0.2,0.21875,-0.09375,0.125,-0.03125,68,0.03030303,68,0.03030303,197900,0.104352679,108.6952174,0.153602125,926,-0.042399173,980,-0.044834308,980,-0.044834308,66.5,-2.5,11,-0.352941176,0.01122449,-0.005344711,208225,0.010298274,106.2240538,0.026837262,,,,,,,0.96539925,-0.014283238,54,9.5,0.62745098,-0.039215686,19.21568627,-2.159313725,62,-0.173333333,0.036717063,0.006727404,3/10/2021 14:56
2436,5,"Anderson County, SC",county,9/9/2019,10/6/2019,4 weeks,208,-0.114893617,52,-0.103448276,61,-0.061538462,15,-0.0625,0.29783427,0.0253307,178397.5,-0.052305602,98.62129777,-0.02228659,19.5,-3.2,39,0.114285714,0.04071214,0.005902289,35,0.09375,1605,-0.044756577,7,-0.125,4,-0.2,0.20980908,-0.050327049,0.13522204,-0.030875436,257,0.032128514,64,0.032258065,191687.5,0.060805202,107.6137734,0.057348851,915,-0.051813472,3907,-0.050085096,976,-0.050583658,67,-2.2,12,-0.25,0.012286403,-0.003723797,209075,0.03681814,106.8087244,0.036580613,,,,,,,0.970163841,-0.010874096,51.8,3.5,0.692465177,0.114501801,18.93221645,0.481272807,67,0.098360656,0.173770492,0.025583963,3/10/2021 14:56
2436,5,"Anderson County, SC",county,9/16/2019,9/22/2019,1 weeks,59,-0.132352941,59,-0.132352941,13,-0.235294118,13,-0.235294118,0.220338983,-0.029661017,186900,0.153703704,103.3057851,0.072664292,29,-1,51,0.5,0.052040816,0.019379913,27,0.08,1640,0.045251753,5,-0.444444444,4,-0.428571429,0.185185185,-0.174814815,0.148148148,-0.131851852,69,-0.067567568,69,-0.067567568,179900,0.149520767,102.6490066,0.025327075,923,-0.062944162,980,-0.058597502,980,-0.058597502,65,-6,14,-0.125,0.014285714,-0.001084122,208225,0.041125,106.2967888,0.03294279,,,,,,,0.972792517,-0.003119201,52.5,13.5,0.457627119,0.08998006,16.61016949,1.301345962,76,0.310344828,0.055254605,0.020736838,3/10/2021 14:56
2436,5,"Anderson County, SC",county,9/16/2019,10/13/2019,4 weeks,213,-0.061674009,53,-0.053571429,67,0.155172414,16,0.142857143,0.318492534,0.07515563,188246.2,0.082769553,102.968548,0.026977756,21.7,1,42,0.05,0.043931121,0.004175536,36,0.090909091,1696.2,0.002008507,6,-0.142857143,4,0,0.183693008,-0.038858661,0.118257754,-0.035804249,252,0.076923077,63,0.086206897,190962.5,0.074936673,108.2196772,0.051470688,912,-0.048016701,3894,-0.046989721,973,-0.047012733,67.8,-2.2,12,-0.25,0.012324128,-0.003547776,209518.7,0.047011362,107.2502109,0.042758728,,,,,,,0.973009035,-0.003260815,53.5,5.8,0.691852432,0.049305722,18.44525917,-0.905684475,66,0.157894737,0.1875,0.018397704,3/10/2021 14:56
2436,5,"Anderson County, SC",county,9/23/2019,9/29/2019,1 weeks,46,-0.394736842,46,-0.394736842,17,-0.291666667,17,-0.291666667,0.369565217,0.053775744,175500,-0.046195652,98.93778222,-0.035719918,12.5,-1.5,31,-0.138888889,0.031600408,-0.003148627,43,0.162162162,1524,-0.176216216,11,0.833333333,6,1,0.255813953,0.093651791,0.139534884,0.058453803,60,0.034482759,60,0.034482759,193950,0.082310268,109.5386895,0.056975194,908,-0.054166667,981,-0.053088803,981,-0.053088803,66.5,-1.5,11,-0.52173913,0.011213048,-0.010987724,209900,0.0495,107.1195297,0.041545956,,,,,,,0.960462955,-0.020432702,48,-7,0.934782609,0.447940503,21.32608696,7.694508009,74,0.321428571,0.034140969,-0.003359031,3/10/2021 14:56
2436,5,"Anderson County, SC",county,9/23/2019,10/20/2019,4 weeks,206,0.009803922,51,0,69,0.468085106,17,0.545454545,0.335523172,0.121352936,184020,0.053914466,102.8417123,0.009712812,19.5,-0.7,40,0.025641026,0.042014828,0.002580339,38,0.085714286,1701.5,0.013883923,7,0,4,0,0.201682426,-0.001181743,0.102649289,-0.020475214,242,0.146919431,60,0.153846154,194737.5,0.053916926,110.0574255,0.069794373,910,-0.037037037,3883,-0.037193156,970,-0.037698413,69.8,-0.7,9,-0.357142857,0.009784691,-0.004269045,209937.5,0.04923528,107.6451173,0.04806728,,,,,,,0.973998684,-0.003666209,51.1,-0.1,0.745714883,0.01730216,18.95137064,-2.061256009,67,0.13559322,0.179120879,0.010866911,3/10/2021 14:56
2436,5,"Anderson County, SC",county,9/30/2019,10/6/2019,1 weeks,52,0.209302326,52,0.209302326,17,0.7,17,0.7,0.326923077,0.094364937,186200,-0.030082042,98.32464881,-0.056143509,20.5,-1.5,43,-0.022727273,0.044513458,0.000949101,39,0.147058824,1838,0.048189336,7,0,5,0,0.179487179,-0.026395173,0.128205128,-0.018853695,60,0.176470588,60,0.176470588,195000,-0.062049062,109.5721801,0.003978902,905,-0.048370137,966,-0.043564356,966,-0.043564356,70,1,12,0.2,0.01242236,0.00252137,209950,0.04713217,107.5945251,0.045046463,,,,,,,0.982000643,-0.005661241,53,-2,0.75,-0.040697674,18.57692308,-4.911449016,58,0.01754386,0.047513812,0.001246725,3/10/2021 14:56
2436,5,"Anderson County, SC",county,9/30/2019,10/27/2019,4 weeks,207,0.196531792,51,0.186046512,70,1,17,1.125,0.338876549,0.136987014,187395,0.100018667,103.7482924,0.016056677,21.3,0.6,42,0.024390244,0.04386832,0.002629789,35,0.09375,1743.3,0.074055819,8,0.142857143,5,0.25,0.239291438,4.47E-05,0.145890568,0.004574796,242,0.234693878,60,0.224489796,192500,0.047904192,108.4786071,0.068159904,912,-0.026680896,3876,-0.024660292,969,-0.024169184,71.5,-1.5,10,-0.090909091,0.011088205,-0.000741848,209039.2,0.045137472,107.7863408,0.051317539,,,,,,,0.976151686,-0.002375779,54,2.5,0.682231997,-0.068914644,18.80069996,-4.231809725,66,0.081967213,0.186403509,0.011376828,3/10/2021 14:56
2436,5,"Anderson County, SC",county,10/7/2019,10/13/2019,1 weeks,56,0.4,56,0.4,20,1.857142857,20,1.857142857,0.357142857,0.182142857,204385,0.298094633,111.305976,0.136112235,25,8,46,-0.041666667,0.047569804,-0.000478245,35,-0.054054054,1783,0.11507192,4,-0.333333333,2,-0.5,0.114285714,-0.047876448,0.057142857,-0.050965251,63,0.235294118,63,0.235294118,195000,0.167664671,111.1188325,0.124646636,913,-0.026652452,967,-0.032032032,967,-0.032032032,70,-2,11,-0.3125,0.011375388,-0.004640628,210000,0.050288829,107.99,0.051515532,,,,,,,0.976780024,0.016169884,60.5,18.5,0.625,-0.3,17.26785714,-7.707142857,57,-0.05,0.050383352,-0.000789356,3/10/2021 14:56
2436,5,"Anderson County, SC",county,10/14/2019,10/20/2019,1 weeks,52,0.155555556,52,0.155555556,15,1.5,15,1.5,0.288461538,0.155128205,169995,0.030272727,102.7984423,0.001321492,20,-8,43,0.387096774,0.044375645,0.012999127,35,0.09375,1661,0.099635882,9,0,3,-0.4,0.257142857,-0.024107143,0.085714286,-0.070535714,59,0.156862745,59,0.156862745,195000,0.054054054,110,0.100733823,915,-0.020342612,969,-0.019230769,969,-0.019230769,73,0,4,-0.5,0.004127967,-0.003969199,209900,0.050025013,107.8764143,0.054200143,,,,,,,0.976751116,-0.004740778,43,-10,0.673076923,-0.038034188,18.63461538,-3.320940171,81,0.285714286,0.046994536,0.013803957,3/10/2021 14:56
2436,5,"Anderson County, SC",county,10/21/2019,10/27/2019,1 weeks,47,0.044444444,47,0.044444444,18,0.5,18,0.5,0.382978723,0.116312057,189000,0.131736527,102.5641026,-0.010266971,20,4,38,-0.073170732,0.039014374,-0.002950826,32,0.230769231,1691.5,0.038048481,13,0.625,10,1.5,0.40625,0.098557692,0.3125,0.158653846,60,0.395348837,60,0.395348837,185000,0.057747284,103.2234158,0.049535731,916,-0.00972973,974,-0.003070624,974,-0.003070624,73,-5,16,0.230769231,0.016427105,0.003121066,206307,0.033084627,107.6844238,0.054552538,,,,,,,0.969074961,-0.01527098,59.5,3.5,0.680851064,0.103073286,20.72340426,-0.987706856,71,0.075757576,0.041484716,-0.002839608,3/10/2021 14:56
2436,5,"Anderson County, SC",county,10/28/2019,11/3/2019,1 weeks,62,0.291666667,62,0.291666667,23,0.210526316,23,0.210526316,0.370967742,-0.024865591,177000,-0.020993332,109.3169106,0.139314492,20,4.5,69,1.029411765,0.07165109,0.036635642,24,-0.172413793,1815.5,-0.042962572,7,0,3,-0.4,0.291666667,0.050287356,0.125,-0.047413793,50,0,50,0,191900,0.081431389,110.7458294,0.138885324,899,-0.005530973,963,-0.008238929,963,-0.008238929,74,-2,15,-0.117647059,0.015576324,-0.0019314,208600,0.043521761,107.9476143,0.061971124,,,,,,,0.977513076,0.009665449,89.5,17,0.387096774,-0.217069892,15.53225806,-4.696908602,49,-0.3,0.076751947,0.039141327,3/10/2021 14:56
2436,5,"Anderson County, SC",county,11/4/2019,11/10/2019,1 weeks,46,0,46,0,13,-0.380952381,13,-0.380952381,0.282608696,-0.173913043,226500,0.368621409,107.4630878,0.14987068,6.5,4,39,0.444444444,0.041533546,0.013290869,25,-0.305555556,1693,0.067801955,3,-0.625,2,-0.333333333,0.12,-0.102222222,0.08,-0.003333333,42,-0.25,42,-0.25,184000,0.022222222,108.4843412,0.045096766,882,-0.007874016,939,-0.017782427,939,-0.017782427,75.5,-4.5,10,-0.166666667,0.010649627,-0.001902674,205800,0.033391916,107.8764143,0.058121326,,,,,,,0.966895465,0.011628168,68,-4.5,0.543478261,-0.239130435,20.41304348,-0.369565217,71,0.044117647,0.044217687,0.013846483,3/10/2021 14:56
2436,5,"Anderson County, SC",county,11/11/2019,11/17/2019,1 weeks,45,-0.02173913,45,-0.02173913,16,-0.058823529,16,-0.058823529,0.355555556,-0.014009662,193850,0.038018742,93.91588403,-0.031436355,3,-17,52,1.260869565,0.055378062,0.030805412,35,0.458333333,1736,-0.082452431,9,2,6,2,0.257142857,0.132142857,0.171428571,0.088095238,62,0.265306122,62,0.265306122,189445,-0.097451167,105.5034247,-0.034181217,880,-0.009009009,939,0.003205128,939,0.003205128,74.5,-4.5,10,0.111111111,0.010649627,0.001034243,205000,0.030150754,107.4093537,0.049074201,,,,,,,0.96999468,-0.002704528,58,-2.5,0.777777778,0.256038647,20.86666667,0.51884058,55,0.078431373,0.059090909,0.033190008,3/10/2021 14:56
2436,5,"Anderson County, SC",county,11/18/2019,11/24/2019,1 weeks,55,1.291666667,55,1.291666667,18,1.25,18,1.25,0.327272727,-0.006060606,192000,0.312865397,102.4916667,0.091973335,0,-9.5,40,1.5,0.042735043,0.025604422,34,1.266666667,2018,0.386941581,6,1,4,0.333333333,0.176470588,-0.023529412,0.117647059,-0.082352941,58,0.183673469,58,0.183673469,197000,0.158823529,101.3720639,0.060377238,858,-0.049833887,936,0.002141328,936,0.002141328,73,-6,13,0.857142857,0.013888889,0.006394242,205000,0.030150754,107.8764143,0.050463561,,,,,,,0.979292414,-0.001894267,61,-18,0.618181818,-0.006818182,17.01818182,-21.89848485,76,1.054054054,0.046620047,0.028901331,3/10/2021 14:56
2436,5,"Anderson County, SC",county,11/18/2019,12/15/2019,4 weeks,227,0.220430108,56,0.217391304,78,0.181818182,19,0.1875,0.345713722,-0.003560691,178911.2,0.09847396,102.4117022,0.079265603,13.6,2.3,32,0.777777778,0.03637672,0.016908332,27,0.038461538,1781,0.146369722,4,-0.2,3,0,0.163416454,-0.054852777,0.130896562,-0.021988054,178,-0.101010101,44,-0.102040816,188137.5,0.055765993,103.5280265,0.018961856,826,-0.060295791,3545,-0.050615961,886,-0.050375134,76.3,-5.7,11,-0.153846154,0.013275777,-0.001086327,203183.7,0.022874043,107.5673906,0.044711963,,,,,,,0.975589229,0.010580909,62.6,-10,0.486698615,-0.079125853,16.23168316,-6.682819018,59,0.229166667,0.156174334,0.073125415,3/10/2021 14:56
2436,5,"Anderson County, SC",county,11/25/2019,12/1/2019,1 weeks,41,-0.369230769,41,-0.369230769,14,-0.44,14,-0.44,0.341463415,-0.04315197,179900,0.125078174,103.4786438,0.085618052,20,-3,15,-0.375,0.017142857,-0.007779261,17,-0.564102564,1772,0.06746988,3,-0.7,3,-0.4,0.176470588,-0.079939668,0.176470588,0.04826546,24,-0.619047619,24,-0.619047619,166750,-0.007440476,99.5668754,-0.037359764,826,-0.060295791,875,-0.091381101,875,-0.091381101,74.5,-5.5,13,-0.458333333,0.014857143,-0.010064976,203745,0.02562231,106.8671862,0.039564068,,,,,,,0.961136145,-0.004762457,66,7,0.414634146,-0.185365854,21.34146341,6.526078799,52,-0.223880597,0.018159806,-0.009143948,3/10/2021 14:56
2436,5,"Anderson County, SC",county,12/2/2019,12/8/2019,1 weeks,62,0.319148936,62,0.319148936,29,0.933333333,29,0.933333333,0.467741935,0.148592999,161745,-0.125702703,100.6500979,-0.019955618,4.5,4.5,28,0.333333333,0.031890661,0.009285709,36,0.2,1734,0.087147335,3,-0.4,2,-0.5,0.083333333,-0.083333333,0.055555556,-0.077777778,55,0.1,55,0.1,198900,0.284054229,113.9503689,0.128101945,815,-0.068571429,878,-0.05489774,878,-0.05489774,78,-4,6,-0.5,0.006833713,-0.006083402,200000,0.01010101,107.748184,0.045564197,,,,,,,0.962107055,-0.007469167,75.5,12,0.580645161,-0.057652711,14.16129032,-5.604667124,60,0.333333333,0.034355828,0.010355828,3/10/2021 14:56
2436,5,"Anderson County, SC",county,12/9/2019,12/15/2019,1 weeks,69,0.38,69,0.38,17,-0.055555556,17,-0.055555556,0.246376812,-0.113623188,182000,0.135052543,103.0264005,0.174969549,30,17,46,2.833333333,0.053738318,0.040522459,23,0.15,1600,0.063476238,5,0,4,0.333333333,0.217391304,-0.032608696,0.173913043,0.023913043,41,0.138888889,41,0.138888889,189900,-0.136425648,99.22279793,-0.06714068,806,-0.06387921,856,-0.057268722,856,-0.057268722,80,-7,15,0.363636364,0.017523364,0.005408827,203990,0.025564968,107.7777778,0.043266995,,,,,,,0.999821303,0.056449528,48,-41,0.333333333,-0.066666667,12.4057971,-5.754202899,48,0.11627907,0.05707196,0.043134678,3/10/2021 14:56
2436,5,"Anderson County, SC",county,12/16/2019,12/22/2019,1 weeks,60,-0.076923077,60,-0.076923077,20,0.25,20,0.25,0.333333333,0.087179487,169700,-0.12974359,101.9299718,0.064601928,24,4,30,0.363636364,0.035211268,0.010182826,28,0.4,1823,-0.058124516,3,0.5,1,-0.5,0.107142857,0.007142857,0.035714286,-0.064285714,48,1.526315789,48,1.526315789,179950,-0.044739832,104.3877211,0.069566553,802,-0.050887574,852,-0.030716724,852,-0.030716724,81,-13,7,1.333333333,0.008215962,0.004802993,202000,0.009245589,107.3762838,0.040749557,,,,,,,0.961506245,-0.003662645,51.5,-21.5,0.466666667,0.158974359,14.2,0.676923077,42,0.05,0.037406484,0.011370981,3/10/2021 14:56
2436,5,"Anderson County, SC",county,12/16/2019,1/12/2020,4 weeks,167,0.030864198,41,0.025,74,0.897435897,18,1,0.459145022,0.216924742,185150,0.0681474,102.8084708,0.07328828,21.6,-1.6,26,0.181818182,0.030946091,0.004549999,20,0,1625.2,0.009002297,4,-0.2,2,-0.5,0.237930707,-0.02510757,0.111918931,-0.111645662,167,0.284615385,41,0.28125,202070.2,0.132001546,108.6643636,0.122742096,792,-0.035322777,3349,-0.030399537,837,-0.030127462,85.2,-11.6,8,-0.111111111,0.010146306,-0.000313496,203028,0.021685942,107.6462834,0.043255855,,,,,,,0.968379114,0.001706498,70.7,9.6,0.503300866,-0.099515068,23.07786797,-1.518648019,45,-0.02173913,0.131313131,0.020472693,3/10/2021 14:56
2436,5,"Anderson County, SC",county,12/23/2019,12/29/2019,1 weeks,21,-0.475,21,-0.475,10,0,10,0,0.476190476,0.226190476,181500,0.081000596,100.0848176,-0.001497551,24,0.5,8,-0.428571429,0.00973236,-0.006433922,13,-0.315789474,1592,0.067739772,3,-0.5,1,-0.666666667,0.230769231,-0.085020243,0.076923077,-0.08097166,21,-0.045454545,21,-0.045454545,199000,-0.046706587,110.1815824,0.127300212,795,-0.030487805,822,-0.050808314,822,-0.050808314,86,-11.5,4,-0.6,0.00486618,-0.006681164,201500,0.004987531,107.3928187,0.041699946,,,,,,,0.981218751,0.002684629,65,-1,0.619047619,0.144047619,39.14285714,17.49285714,26,-0.297297297,0.010062893,-0.007010278,3/10/2021 14:56
2436,5,"Anderson County, SC",county,12/23/2019,1/19/2020,4 weeks,148,0.193548387,37,0.193548387,76,1.533333333,19,1.714285714,0.50995803,0.264461397,189975,0.182999922,102.1681027,0.064893602,20.3,0.8,30,0.304347826,0.036726607,0.009722637,20,-0.130434783,1619.2,0.060240964,6,-0.142857143,3,-0.5,0.2887312,-0.040973744,0.163335188,-0.110229406,173,-0.033519553,43,-0.022727273,203030,0.229367242,109.6305574,0.15194355,790,-0.029484029,3337,-0.032473181,834,-0.032482599,87,-9.6,7,-0.222222222,0.009282791,-0.002040015,203753,0.03872832,107.8579976,0.046250856,,,,,,,0.972362801,0.004661159,77.7,21.9,0.563463467,-0.240207167,24.64981918,-4.658520161,51,-0.055555556,0.155696203,0.041445588,3/10/2021 14:56
2436,5,"Anderson County, SC",county,12/30/2019,1/5/2020,1 weeks,42,0.2,42,0.2,25,2.571428571,25,2.571428571,0.595238095,0.395238095,204400,-0.075113122,106.6705679,-0.000116688,29.5,0.5,35,0.458333333,0.042067308,0.01406264,17,-0.227272727,1286,-0.222020569,6,0,2,-0.666666667,0.352941176,0.080213904,0.117647059,-0.155080214,37,-0.097560976,37,-0.097560976,204331,0.209059172,113.3564888,0.117857291,782,-0.030978934,832,-0.029171529,832,-0.029171529,87,-13,14,-0.176470588,0.016826923,-0.003009716,203700,0.021949078,108.0382534,0.044241098,,,,,,,0.959013164,-0.025872923,98,37,0.404761905,-0.223809524,19.80952381,-4.676190476,60,0.2,0.044757033,0.015017256,3/10/2021 14:56
2436,5,"Anderson County, SC",county,1/6/2020,1/12/2020,1 weeks,44,1,44,1,19,2.166666667,19,2.166666667,0.431818182,0.159090909,185000,0.690269529,102.5485258,0.274043198,9,-11.5,31,0,0.036773428,0.000388452,23,0.045454545,1800,0.320132013,6,-0.25,5,-0.375,0.260869565,-0.102766798,0.217391304,-0.146245059,61,0.270833333,61,0.270833333,225000,0.521298174,106.731662,0.180705295,790,-0.027093596,843,-0.01056338,843,-0.01056338,87,-9,9,0.5,0.010676157,0.003633903,204912,0.051369933,107.7777778,0.046333858,,,,,,,0.971778298,0.033676932,68.5,24,0.522727273,-0.477272727,19.15909091,-19.56818182,54,-0.068965517,0.039240506,0.001063166,3/10/2021 14:56
2436,5,"Anderson County, SC",county,1/6/2020,2/2/2020,4 weeks,147,0.130769231,36,0.125,66,0.571428571,16,0.6,0.437764419,0.121572633,189750,0.336149987,103.1634571,0.151353231,14.5,2,35,0.296296296,0.041399722,0.009934117,26,0,1754.8,0.150839454,8,-0.2,6,-0.25,0.337085123,-0.056697531,0.242625205,-0.06516607,245,0.051502146,61,0.051724138,203409.7,0.29531772,108.7879363,0.127448302,803,-0.013513514,3412,-0.015579919,853,-0.015011547,86.2,-5.1,6,-0.142857143,0.007917309,-0.000433314,204928,0.07264067,108.1298738,0.048585423,,,,,,,0.974187614,0.018972715,86,10.2,0.732014744,-0.131222218,23.90049093,-5.090597143,64,-0.015384615,0.175591532,0.041684898,3/10/2021 14:56
2436,5,"Anderson County, SC",county,1/13/2020,1/19/2020,1 weeks,41,0.518518519,41,0.518518519,22,2.142857143,22,2.142857143,0.536585366,0.277326107,189000,0.3125,99.36849926,0.031224203,19,14,49,1.041666667,0.058333333,0.030873379,29,-0.033333333,1799,0.123321886,9,-0.181818182,7,-0.222222222,0.310344828,-0.056321839,0.24137931,-0.05862069,54,-0.205882353,54,-0.205882353,183789,0.361904409,108.2524964,0.187769857,795,-0.029304029,840,-0.038901602,840,-0.038901602,88,-5,4,-0.333333333,0.004761905,-0.002103084,204900,0.078988942,108.2231405,0.052754285,,,,,,,0.977440991,0.008155998,79.5,27.5,0.707317073,-0.403794038,20.48780488,-11.88256549,66,-0.108108108,0.06163522,0.032331191,3/10/2021 14:56
2436,5,"Anderson County, SC",county,1/13/2020,2/9/2020,4 weeks,143,-0.006944444,35,-0.027777778,69,0.568181818,17,0.545454545,0.467309873,0.16374435,181625,0.166038039,100.2219119,0.063430091,20.1,7.4,37,0.48,0.043749158,0.014662507,28,0.076923077,1728.8,0.092448657,9,-0.1,7,0,0.346867732,-0.049755831,0.254944046,-0.003604805,254,0.094827586,63,0.086206897,193159.7,0.144422207,109.4095549,0.078727312,813,0.002466091,3457,-0.003746398,864,-0.003460208,84.7,-4.1,7,0,0.00890818,-1.83E-05,204950,0.079820864,108.2729714,0.046114583,,,,,,,0.968984468,0.006812608,99.3,18.5,0.788832926,0.008929297,24.6607182,-0.592996133,69,0.029850746,0.185731857,0.061194249,3/10/2021 14:56
